Loan ID,Customer Name,Customer City,Customer State,Customer Zip,Phone Number,Employment Status,Annual Income,Debt-to-Income %,Credit Score,Credit Tier,Co-Borrower,Dealership,Dealership City,Dealership State,Dealership Zip,Vehicle Year,Vehicle Make,Vehicle Model,Vehicle Category,New/Used,Vehicle Price,Down Payment,Trade-In Value,Taxes & Fees,Amount Financed,APR %,Loan Term (Months),Monthly Payment,Funding Date,Loan Purpose,Loan Officer,Loan Status,Delinquent Flag,Charge-Off Flag,Region
NRAF-2024-107134,Craig Johnson,South Gabriel,NC,46296,(475) 142-2021,Retired,73000.00,32,802,Super Prime,No,Rocky Mountain Chevrolet,Provo,UT,84601,2024,Tesla,Model 3,Sedan,New,48400.00,8740.00,0.00,3380.00,43040.00,6.19,72,717.16,1/24/2024,Used Vehicle Purchase,G. Sorensen,Current,0,0,West
NRAF-2024-107135,Derek Miller,North Adriana,MH,08140,(162) 657-7122,Military,42000.00,14.2,512,Subprime,No,Golden Gate Honda,San Francisco,CA,94102,2024,Honda,Accord,Sedan,New,29600.00,0.00,0.00,2610.00,32210.00,14.08,60,750.81,1/31/2024,Lease Buyout,S. Patel,Current,0,0,West
NRAF-2024-107136,Steven Garcia,Catherineberg,OH,16396,(855) 823-2385,Self-Employed,46000.00,35,560,Subprime,No,Bluebonnet Ford,Austin,TX,78701,2024,Honda,CR-V,SUV,New,31400.00,2540.00,0.00,2340.00,31200.00,16.7,75,672.84,7/11/2024,Refinance,E. Whitmore,Delinquent 30,1,0,South
NRAF-2024-107137,Victoria Thomas,West Ashleystad,CT,92719,(271) 766-6416,Retired,132000.00,15.6,808,Super Prime,Yes,Great Lakes Toyota,Chicago,IL,60601,2024,Honda,CR-V,SUV,Used,22600.00,2620.00,0.00,1660.00,21640.00,5.29,72,351.43,1/4/2024,Used Vehicle Purchase,D. Nguyen,Current,0,0,Midwest
NRAF-2024-107138,Ray Fernandez,New Amanda,IN,14573,(119) 454-4880,Full-Time,78000.00,37.1,789,Super Prime,No,Prairie Wind Chevrolet,Omaha,NE,68101,2022,Hyundai,Elantra,Sedan,Used,11600.00,1860.00,0.00,820.00,10560.00,5.78,36,320.20,11/10/2024,Lease Buyout,K. Osei,Delinquent 30,1,0,Midwest
NRAF-2024-107139,Brittney Mendez,Andrewmouth,OH,03021,(612) 639-8335,Part-Time,55000.00,41.2,630,Nonprime,No,Bluff Street Toyota,St. George,UT,84770,2020,GMC,Sierra 1500,Truck,Used,30000.00,1750.00,0.00,2020.00,30270.00,11.38,48,787.94,1/4/2024,Refinance,S. Patel,Current,0,0,West
NRAF-2024-107140,Janet Bowman,South Timothyberg,OR,84603,(398) 572-6260,Retired,67000.00,31.3,733,Prime,Yes,Big Sky Chevrolet,Billings,MT,59101,2021,Toyota,Camry,Sedan,Used,21000.00,2370.00,0.00,1300.00,19930.00,9.04,36,634.14,3/13/2024,Used Vehicle Purchase,J. Chen,Current,0,0,West
NRAF-2024-107141,Hunter Morris,Ritaborough,MO,58742,(119) 629-9284,Retired,79000.00,40.6,792,Super Prime,No,Motor City Honda,Detroit,MI,48201,2020,Mazda,CX-5,SUV,Used,20700.00,2620.00,10350.00,1860.00,9590.00,5.52,75,151.48,11/16/2024,Used Vehicle Purchase,G. Sorensen,Current,0,0,Midwest
NRAF-2024-107142,Kristin Cherry,Stewartmouth,MT,02238,(191) 033-8928,Part-Time,43000.00,30.4,573,Subprime,No,Carolina Blue Ford,Charlotte,NC,28201,2024,Toyota,Camry,Sedan,New,30500.00,1650.00,5600.00,2320.00,25570.00,17.62,72,577.72,9/2/2024,Used Vehicle Purchase,G. Sorensen,Current,0,0,South
NRAF-2024-107143,Paul Stewart,Adamberg,VA,09139,(245) 199-1739,Full-Time,34000.00,11.8,608,Nonprime,No,Carolina Blue Ford,Charlotte,NC,28201,2023,Jeep,Grand Cherokee,SUV,Used,23300.00,830.00,4100.00,1400.00,19770.00,14.36,36,679.15,9/22/2024,Used Vehicle Purchase,H. Blackwood,Current,0,0,South
NRAF-2024-107144,Paul Santos,Port Leon,NE,28434,(279) 887-7909,Military,45000.00,37.2,608,Nonprime,Yes,Pioneer Auto Sales,Logan,UT,84321,2024,Toyota,Camry,Sedan,New,31900.00,6760.00,9700.00,2480.00,17920.00,11.32,60,392.49,4/12/2024,Used Vehicle Purchase,D. Nguyen,Current,0,0,West
NRAF-2024-107145,Samantha Garcia,Combsland,GU,94353,(67) 653-3633,Self-Employed,76000.00,38.3,653,Nonprime,No,Peach State Chevrolet,Atlanta,GA,30301,2018,BMW,3 Series,Sedan,Used,33100.00,4750.00,8000.00,2340.00,22690.00,12.15,60,506.45,4/23/2024,Used Vehicle Purchase,T. Whitfield,Current,0,0,South
NRAF-2024-107146,Jeffrey Pierce,North Shannonport,KS,49825,(674) 688-5016,Part-Time,68000.00,28.3,710,Prime,Yes,Desert Ridge Hyundai,Phoenix,AZ,85001,2024,Mercedes-Benz,C-Class,Sedan,New,50900.00,6250.00,7800.00,4240.00,41090.00,6.79,72,696.41,4/5/2024,Private Party Purchase,N. Sandoval,Current,0,0,West
NRAF-2024-107147,Michelle Davis,Melanieshire,SD,00637,(213) 802-2517,Part-Time,95000.00,31.6,720,Prime,Yes,Rio Grande Auto Plaza,Albuquerque,NM,87101,2023,Chevrolet,Malibu,Sedan,Used,13800.00,1660.00,0.00,840.00,12980.00,8.38,36,409.03,9/18/2024,Used Vehicle Purchase,C. Fitzgerald,Current,0,0,West
NRAF-2024-107148,Cynthia Clark,East Alexander,SC,63770,(574) 455-0098,Full-Time,65000.00,23.1,797,Super Prime,Yes,Pioneer Auto Sales,Logan,UT,84321,2024,GMC,Sierra 1500,Truck,New,45500.00,10150.00,0.00,2780.00,38130.00,6.47,75,619.45,5/5/2024,Used Vehicle Purchase,D. Nguyen,Current,0,0,West
NRAF-2024-107149,Paul Gomez,Lake Glendamouth,ME,87208,(57) 779-0554,Full-Time,120000.00,24.6,763,Prime,No,Sonoran Kia,Tucson,AZ,85701,2019,Volkswagen,Jetta,Sedan,Used,13400.00,3160.00,0.00,970.00,11210.00,9.31,60,234.39,10/8/2024,Used Vehicle Purchase,B. Larsen,Current,0,0,West
NRAF-2024-107150,Courtney Foster,Port Marissa,WV,71257,(270) 588-7433,Military,40000.00,18.1,445,Deep Subprime,Yes,Timpanogos Honda,Orem,UT,84057,2024,Nissan,Altima,Sedan,New,28500.00,3330.00,0.00,2030.00,27200.00,23.14,72,701.96,10/14/2024,New Vehicle Purchase,G. Sorensen,Current,0,0,West
NRAF-2024-107151,Anna Jones,East Jacob,MA,53744,(884) 755-5413,Self-Employed,50000.00,40,686,Prime,No,Pacific Coast Nissan,San Diego,CA,92101,2019,Kia,Sportage,SUV,Used,18600.00,1980.00,0.00,1120.00,17740.00,9.08,60,368.94,7/13/2024,Used Vehicle Purchase,E. Whitmore,Current,0,0,West
NRAF-2024-107152,Philip Clark,Lake Richardland,NV,30697,(435) 292-3056,Full-Time,46000.00,13.7,562,Subprime,No,Redwood Ford,West Valley City,UT,84119,2024,Ford,Mustang,Coupe,New,46700.00,3350.00,0.00,3990.00,47340.00,14.1,36,1620.27,11/26/2024,Lease Buyout,J. Chen,Current,0,0,West
NRAF-2024-107153,Jessica Salas,East Ryan,OH,68916,(382) 026-4076,Self-Employed,95000.00,41,716,Prime,No,Pacific Coast Nissan,San Diego,CA,92101,2022,Tesla,Model 3,Sedan,Used,27000.00,1670.00,4200.00,1980.00,23110.00,6.1,48,543.80,2/6/2024,Lease Buyout,C. Fitzgerald,Current,0,0,West
NRAF-2024-107154,Alexander Green,New Loriborough,PR,39731,(858) 720-0002,Self-Employed,91000.00,23.4,805,Super Prime,No,Bayou City Kia,Houston,TX,77001,2024,Ram,1500,Truck,New,39600.00,1200.00,0.00,3250.00,41650.00,5.5,84,598.51,6/13/2024,Used Vehicle Purchase,T. Whitfield,Current,0,0,South
NRAF-2024-107155,Jeremiah Valencia,New Kimberly,MS,92030,(535) 575-5142,Military,65000.00,22.4,665,Prime,No,Steel City Chevrolet,Pittsburgh,PA,15201,2023,Ford,F-150,Truck,Used,35500.00,2670.00,4500.00,2260.00,30590.00,8.92,60,633.81,8/20/2024,Used Vehicle Purchase,H. Blackwood,Current,0,0,Northeast
NRAF-2024-107156,Joshua Roach,West Gina,FL,97784,(908) 460-9367,Military,108000.00,41.3,786,Super Prime,No,Prairie Wind Chevrolet,Omaha,NE,68101,2024,Jeep,Wrangler,SUV,Used,22000.00,2910.00,0.00,1900.00,20990.00,6.42,60,409.91,5/12/2024,Private Party Purchase,L. Reyes,Current,0,0,Midwest
NRAF-2024-107157,Ashley King,South Brian,AZ,48601,(941) 586-7651,Retired,84000.00,24.8,840,Super Prime,Yes,Steel City Chevrolet,Pittsburgh,PA,15201,2024,Chevrolet,Malibu,Sedan,New,25900.00,0.00,10300.00,1840.00,17440.00,4.64,48,398.79,12/29/2024,Refinance,G. Sorensen,Current,0,0,Northeast
NRAF-2024-107158,Charles Mays,Delacruzside,FM,22401,(298) 716-9455,Part-Time,42000.00,39.1,528,Subprime,No,Buckeye Auto Sales,Columbus,OH,43201,2021,Jeep,Wrangler,SUV,Used,25800.00,370.00,0.00,1730.00,27160.00,14.04,75,545.95,4/14/2024,Private Party Purchase,G. Sorensen,Paid Off,0,0,Midwest
NRAF-2024-107159,Jay Carter,Douglaston,TX,82330,(222) 087-7546,Retired,60000.00,10.7,692,Prime,No,Pioneer Auto Sales,Logan,UT,84321,2018,Ford,F-150,Truck,Used,36900.00,6550.00,0.00,3050.00,33400.00,9.27,72,606.54,3/21/2024,Used Vehicle Purchase,P. Okafor,Delinquent 60,1,0,West
NRAF-2024-107160,Kelsey Pham,Lake Anthony,PA,22662,(721) 508-4214,Full-Time,26000.00,20.5,328,Deep Subprime,No,Rio Grande Auto Plaza,Albuquerque,NM,87101,2024,Nissan,Rogue,SUV,New,34700.00,3500.00,11400.00,2880.00,22680.00,24.54,72,604.55,6/3/2024,Lease Buyout,M. Alvarez,Current,0,0,West
NRAF-2024-107161,David Quinn,Mariaburgh,NV,75581,() 633-3887,Self-Employed,31000.00,30.7,424,Deep Subprime,No,Golden Gate Honda,San Francisco,CA,94102,2021,Kia,Forte,Sedan,Used,15500.00,770.00,0.00,1040.00,15770.00,18.95,72,368.20,10/27/2024,Refinance,M. Alvarez,Delinquent 30,1,0,West
NRAF-2024-107162,Matthew Sandoval,Lake Brian,ID,69768,(319) 850-4520,Military,39000.00,23.5,487,Deep Subprime,No,Prairie Wind Chevrolet,Omaha,NE,68101,2024,Honda,Accord,Sedan,New,28600.00,1250.00,2500.00,1810.00,26660.00,23.26,36,1035.62,5/7/2024,Private Party Purchase,J. Chen,Current,0,0,Midwest
NRAF-2024-107163,Brandy Anthony,Mcdanielmouth,ND,73860,(418) 519-5474,Retired,48000.00,36.6,513,Subprime,No,Summit Motors,Salt Lake City,UT,84101,2019,Nissan,Rogue,SUV,Used,16500.00,260.00,0.00,1240.00,17480.00,16.17,72,380.81,12/21/2024,Used Vehicle Purchase,G. Sorensen,Current,0,0,West
NRAF-2024-107164,Jason Moore,Port Brendan,NJ,65256,(750) 987-1042,Military,49000.00,44.4,522,Subprime,No,Summit Motors,Salt Lake City,UT,84101,2020,Subaru,Outback,SUV,Used,17400.00,4330.00,0.00,1290.00,14360.00,19.45,72,339.40,7/10/2024,Used Vehicle Purchase,P. Okafor,Current,0,0,West
NRAF-2024-107165,Scott Maddox,Bellstad,NM,61424,(772) 033-4828,Self-Employed,65000.00,14.9,609,Nonprime,No,Wasatch Front Auto Group,Ogden,UT,84401,2018,Jeep,Grand Cherokee,SUV,Used,25500.00,590.00,8800.00,1900.00,18010.00,14.29,60,421.77,3/26/2024,Used Vehicle Purchase,C. Fitzgerald,Current,0,0,West
NRAF-2024-107166,Rebecca Wright,Sanchezland,HI,95701,(769) 722-4601,Military,57000.00,11.8,544,Subprime,No,Peach State Chevrolet,Atlanta,GA,30301,2020,Nissan,Altima,Sedan,Used,18200.00,2480.00,0.00,1190.00,16910.00,17.54,48,492.68,9/20/2024,Used Vehicle Purchase,K. Osei,Current,0,0,South
NRAF-2024-107167,Melissa Wilson,Lake Rodneyville,TN,42964,(945) 225-3614,Retired,84000.00,20.2,693,Prime,Yes,Sunshine State Toyota,Orlando,FL,32801,2021,Toyota,RAV4,SUV,Used,26900.00,2140.00,0.00,2350.00,27110.00,5.71,60,520.46,11/5/2024,Private Party Purchase,H. Blackwood,Paid Off,0,0,South
NRAF-2024-107168,Pamela Huerta,Spencerville,OH,77960,(883) 015-4334,Self-Employed,65000.00,11.2,668,Prime,No,Summit Motors,Salt Lake City,UT,84101,2024,Mazda,CX-5,SUV,New,33900.00,2080.00,0.00,2510.00,34330.00,9.49,72,627.20,7/18/2024,Refinance,S. Patel,Current,0,0,West
NRAF-2024-107169,Kevin Curry,Micheleshire,FL,27785,(292) 786-3211,Full-Time,32000.00,27.6,631,Nonprime,No,Heartland Auto Plaza,Kansas City,MO,64101,2024,Chevrolet,Silverado 1500,Truck,New,53200.00,8650.00,0.00,4410.00,48960.00,9.51,48,1230.26,7/6/2024,Used Vehicle Purchase,C. Fitzgerald,Current,0,0,Midwest
NRAF-2024-107170,Megan Avery,South Christopherberg,LA,40604,(939) 834-3784,Self-Employed,159000.00,32.3,808,Super Prime,No,Summit Motors,Salt Lake City,UT,84101,2024,Nissan,Rogue,SUV,New,34800.00,5310.00,2200.00,2200.00,29490.00,6.3,72,492.92,7/18/2024,Lease Buyout,C. Fitzgerald,Current,0,0,West
NRAF-2024-107171,Mitchell Reid,West Crystal,PR,51126,(483) 459-9619,Self-Employed,72000.00,24.6,655,Nonprime,No,Bluff Street Toyota,St. George,UT,84770,2019,Toyota,Camry,Sedan,Used,16600.00,1530.00,0.00,1100.00,16170.00,11.9,60,358.88,4/25/2024,Used Vehicle Purchase,B. Larsen,Current,0,0,West
NRAF-2024-107172,Christopher Maynard,West Thomas,ND,37572,(72) 102-6989,Part-Time,87000.00,37.8,612,Nonprime,No,Carolina Blue Ford,Charlotte,NC,28201,2021,Tesla,Model 3,Sedan,Used,31800.00,3810.00,0.00,2210.00,30200.00,9.48,60,633.96,10/23/2024,Refinance,N. Sandoval,Current,0,0,South
NRAF-2024-107173,Jonathan Cole,Adamsshire,HI,57559,(576) 853-4434,Full-Time,58000.00,42.4,747,Prime,Yes,Lone Star Chevrolet,Dallas,TX,75201,2021,Toyota,Tacoma,Truck,Used,24200.00,3250.00,3500.00,1490.00,18940.00,6.84,63,358.68,9/2/2024,Used Vehicle Purchase,B. Larsen,Current,0,0,South
NRAF-2024-107174,David Gay,Thomashaven,AS,29478,(625) 614-7686,Part-Time,53000.00,28.4,766,Prime,No,Sunshine State Toyota,Orlando,FL,32801,2024,Jeep,Grand Cherokee,SUV,New,41000.00,0.00,8200.00,3490.00,36290.00,6.99,60,718.41,11/10/2024,Refinance,T. Whitfield,Current,0,0,South
NRAF-2024-107175,Zoe Thompson,Thomasside,AK,53767,(539) 393-0034,Part-Time,87000.00,30.9,790,Super Prime,No,Cactus Wren Chevrolet,Mesa,AZ,85201,2022,Nissan,Rogue,SUV,Used,19100.00,0.00,0.00,1370.00,20470.00,5.83,63,377.96,10/29/2024,Used Vehicle Purchase,L. Reyes,Current,0,0,West
NRAF-2024-107176,Amber Jones,South Richard,WA,14980,(424) 647-4000,Self-Employed,47000.00,21.1,635,Nonprime,No,Front Range Ford,Colorado Springs,CO,80901,2024,Nissan,Altima,Sedan,New,28600.00,390.00,0.00,2270.00,30480.00,12.73,36,1023.03,10/12/2024,Private Party Purchase,L. Reyes,Current,0,0,West
NRAF-2024-107177,Justin Curtis,East Briantown,TX,48583,(707) 078-8960,Retired,78000.00,29.3,621,Nonprime,Yes,Alamo Auto Group,San Antonio,TX,78201,2018,Toyota,Corolla,Sedan,Used,17600.00,3390.00,0.00,1290.00,15500.00,12.3,72,305.45,8/28/2024,Used Vehicle Purchase,D. Nguyen,Paid Off,0,0,South
NRAF-2024-107178,Jessica Anderson,Huntershire,PR,63090,(234) 091-0462,Part-Time,80000.00,29.6,680,Prime,No,Canyon View Nissan,Layton,UT,84041,2024,Toyota,Tacoma,Truck,New,36800.00,1380.00,0.00,2240.00,37660.00,5.65,72,617.93,1/15/2024,Lease Buyout,G. Sorensen,Current,0,0,West
NRAF-2024-107179,Nancy Moore,North Tina,IA,33570,(943) 106-0486,Self-Employed,39000.00,15,620,Nonprime,Yes,Sonoran Kia,Tucson,AZ,85701,2024,Hyundai,Tucson,SUV,New,30000.00,1790.00,0.00,2670.00,30880.00,12.28,84,549.75,9/25/2024,Lease Buyout,T. Whitfield,Paid Off,0,0,West
NRAF-2024-107180,Amber Davis,East Wendyfort,PR,55830,(646) 900-9478,Self-Employed,92000.00,43.9,811,Super Prime,No,Summit Motors,Salt Lake City,UT,84101,2024,Nissan,Rogue,SUV,New,29500.00,4650.00,0.00,2600.00,27450.00,4.64,84,383.35,10/11/2024,Refinance,K. Osei,Current,0,0,West
NRAF-2024-107181,Jerome Atkinson,Justinland,OK,33699,(626) 093-3317,Self-Employed,52000.00,30.7,505,Subprime,No,Sonoran Kia,Tucson,AZ,85701,2024,Jeep,Grand Cherokee,SUV,New,43200.00,2680.00,9000.00,3120.00,34640.00,16.22,72,755.61,5/3/2024,Refinance,H. Blackwood,Current,0,0,West
NRAF-2024-107182,Lori Walker,Weavershire,AR,31446,(461) 872-2497,Part-Time,27000.00,36.1,505,Subprime,Yes,Emerald City Subaru,Seattle,WA,98101,2022,Volkswagen,Jetta,Sedan,Used,12400.00,310.00,5900.00,820.00,7010.00,17.12,60,174.67,4/13/2024,Lease Buyout,B. Larsen,Paid Off,0,0,West
NRAF-2024-107183,Jerry Morgan,South Lauren,MO,20929,(236) 567-5430,Retired,96000.00,9.3,712,Prime,Yes,Sunshine State Toyota,Orlando,FL,32801,2019,Mazda,CX-5,SUV,Used,19000.00,2910.00,6700.00,1360.00,10750.00,8.35,60,219.78,1/21/2024,Lease Buyout,D. Nguyen,Current,0,0,South
NRAF-2024-107184,David Fletcher,New Melissaburgh,MN,39250,(451) 297-7248,Self-Employed,119000.00,15.9,781,Super Prime,Yes,Heartland Auto Plaza,Kansas City,MO,64101,2024,Honda,Accord,Sedan,New,29100.00,0.00,0.00,2250.00,31350.00,6.39,72,525.35,8/21/2024,New Vehicle Purchase,J. Chen,Current,0,0,Midwest
NRAF-2024-107185,Steven Dawson,East Kimberlymouth,AS,22022,(534) 121-3291,Military,55000.00,42,650,Nonprime,No,Summit Motors,Salt Lake City,UT,84101,2024,Jeep,Grand Cherokee,SUV,New,39800.00,9160.00,10000.00,2790.00,23430.00,12.43,60,526.29,6/6/2024,Refinance,G. Sorensen,Current,0,0,West
NRAF-2024-107186,Ryan Gallegos,Dillonview,FL,51005,(467) 156-5865,Part-Time,74000.00,30.7,764,Prime,No,Sunshine State Toyota,Orlando,FL,32801,2019,Honda,Civic,Sedan,Used,13700.00,2060.00,6850.00,1060.00,5850.00,5.75,63,107.80,3/2/2024,Refinance,S. Patel,Paid Off,0,0,South
NRAF-2024-107187,Scott Smith,Amyview,WY,29694,(898) 281-3683,Self-Employed,72000.00,27.3,758,Prime,No,Redwood Ford,West Valley City,UT,84119,2024,Chevrolet,Silverado 1500,Truck,Used,26900.00,4160.00,4500.00,1990.00,20230.00,9.11,84,326.61,9/9/2024,Refinance,H. Blackwood,Current,0,0,West
NRAF-2024-107188,Nathaniel Gonzalez,Savannahfort,MN,15163,(475) 401-7263,Part-Time,45000.00,41.5,682,Prime,No,Buckeye Auto Sales,Columbus,OH,43201,2024,Jeep,Wrangler,SUV,New,35800.00,4950.00,0.00,2390.00,33240.00,9.46,72,606.79,11/2/2024,New Vehicle Purchase,L. Reyes,Current,0,0,Midwest
NRAF-2024-107189,Rachel Hood,North Brooke,FL,23600,(113) 749-5966,Part-Time,101000.00,36.4,847,Super Prime,Yes,Motor City Honda,Detroit,MI,48201,2024,Ram,1500,Truck,New,45700.00,1690.00,0.00,3190.00,47200.00,5.14,75,737.16,2/23/2024,Private Party Purchase,D. Nguyen,Current,0,0,Midwest
NRAF-2024-107190,Timothy Anderson,Chenmouth,ID,34851,(499) 596-7761,Full-Time,58000.00,18.3,652,Nonprime,No,Heartland Auto Plaza,Kansas City,MO,64101,2024,Ford,Escape,SUV,New,31900.00,1250.00,9300.00,2360.00,23710.00,12.64,60,535.12,8/29/2024,Used Vehicle Purchase,C. Fitzgerald,Current,0,0,Midwest
NRAF-2024-107191,Joshua Gibson,South Renee,NY,54377,(219) 724-5671,Military,46000.00,28.5,672,Prime,No,Big Sky Chevrolet,Billings,MT,59101,2023,Honda,Civic,Sedan,Used,19600.00,4630.00,0.00,1440.00,16410.00,5.72,72,269.80,8/27/2024,Used Vehicle Purchase,R. Thompson,Current,0,0,West
NRAF-2024-107192,Ariana Romero,Smithfort,NJ,46429,(178) 907-0916,Full-Time,84000.00,12.4,820,Super Prime,No,Wasatch Front Auto Group,Ogden,UT,84401,2024,Toyota,Corolla,Sedan,New,23500.00,1710.00,0.00,1510.00,23300.00,5.23,36,700.73,10/16/2024,Private Party Purchase,R. Thompson,Current,0,0,West
NRAF-2024-107193,Jose Pitts,West Anthonyhaven,ID,71208,(610) 828-0810,Retired,71000.00,30,631,Nonprime,Yes,Bluebonnet Ford,Austin,TX,78701,2024,Mazda,CX-5,SUV,New,34700.00,5710.00,6100.00,2430.00,25320.00,13.17,60,578.31,1/23/2024,Private Party Purchase,R. Thompson,Paid Off,0,0,South
NRAF-2024-107194,Timothy Bailey,Alexandriaville,OH,52578,(503) 982-0028,Retired,66000.00,34.5,750,Prime,No,Alamo Auto Group,San Antonio,TX,78201,2018,BMW,3 Series,Sedan,Used,24300.00,4400.00,0.00,1500.00,21400.00,7.2,60,425.77,11/5/2024,Used Vehicle Purchase,D. Nguyen,Current,0,0,South
NRAF-2024-107195,Elizabeth Maddox,Simonborough,FL,97746,(132) 439-3636,Retired,67000.00,16.4,780,Prime,No,Gem State Auto,Boise,ID,83701,2024,Chevrolet,Malibu,Sedan,New,26100.00,0.00,4500.00,1740.00,23340.00,6.03,75,374.29,10/6/2024,Lease Buyout,K. Osei,Current,0,0,West
NRAF-2024-107196,Jesse Drake,West Malikport,MT,02860,(42) 561-2047,Self-Employed,85000.00,16.3,704,Prime,No,Redwood Ford,West Valley City,UT,84119,2024,Hyundai,Elantra,Sedan,New,21000.00,1830.00,0.00,1830.00,21000.00,6.13,60,407.26,3/14/2024,New Vehicle Purchase,C. Fitzgerald,Current,0,0,West
NRAF-2024-107197,Lisa Holmes,Kevinfort,AZ,60654,(944) 540-2372,Military,83000.00,41.2,694,Prime,Yes,Front Range Ford,Colorado Springs,CO,80901,2021,Chevrolet,Silverado 1500,Truck,Used,32500.00,4520.00,0.00,2530.00,30510.00,5.87,72,503.77,12/25/2024,Used Vehicle Purchase,T. Whitfield,Current,0,0,West
NRAF-2024-107198,Gina Carpenter,Deleonstad,OK,93276,(801) 942-8978,Self-Employed,39000.00,21.5,389,Deep Subprime,Yes,Yellowstone Motors,Bozeman,MT,59715,2024,BMW,3 Series,Sedan,New,54400.00,9560.00,4700.00,4900.00,45040.00,21.7,60,1236.29,9/19/2024,Private Party Purchase,T. Whitfield,Current,0,0,West
NRAF-2024-107199,Kayla Roberson,Markburgh,HI,10146,(882) 049-7763,Military,79000.00,32.1,719,Prime,Yes,Carolina Blue Ford,Charlotte,NC,28201,2024,Honda,CR-V,SUV,New,31300.00,1160.00,0.00,2040.00,32180.00,8.88,72,578.15,8/16/2024,Lease Buyout,K. Osei,Current,0,0,South
NRAF-2024-107200,David Fields,Lake Kathy,OK,14045,#VALUE!,Part-Time,94000.00,9.8,661,Prime,No,Timpanogos Honda,Orem,UT,84057,2024,Kia,Sportage,SUV,New,27300.00,4190.00,0.00,1880.00,24990.00,6.45,75,405.74,12/20/2024,New Vehicle Purchase,M. Alvarez,Current,0,0,West
NRAF-2024-107201,Brittany Blair,Kellerville,AR,61705,(908) 781-3716,Full-Time,98000.00,29.6,821,Super Prime,No,Twin Cities Ford,Minneapolis,MN,55401,2020,Tesla,Model 3,Sedan,Used,28900.00,3330.00,10700.00,1900.00,16770.00,5.69,60,321.80,1/1/2024,Used Vehicle Purchase,P. Okafor,Current,0,0,Midwest
NRAF-2024-107202,David Jones,West Stephanieside,MO,42725,(496) 078-3618,Military,84000.00,25.6,704,Prime,No,Rio Grande Auto Plaza,Albuquerque,NM,87101,2024,Honda,CR-V,SUV,New,32600.00,3160.00,0.00,2750.00,32190.00,8.35,72,569.91,3/3/2024,Refinance,M. Alvarez,Current,0,0,West
NRAF-2024-107203,Mark Bryant,Lake Alexisstad,MA,85412,(141) 274-9257,Military,91000.00,32.4,731,Prime,No,Desert Ridge Hyundai,Phoenix,AZ,85001,2024,Honda,Civic,Sedan,New,24100.00,5070.00,0.00,2030.00,21060.00,6.35,75,340.93,10/11/2024,Refinance,N. Sandoval,Current,0,0,West
NRAF-2024-107204,Krista Henry,Dawnstad,MD,56825,(44) 566-7394,Part-Time,38000.00,27,635,Nonprime,No,Buckeye Auto Sales,Columbus,OH,43201,2024,Chevrolet,Equinox,SUV,New,31800.00,5680.00,0.00,2210.00,28330.00,11.94,60,629.33,12/23/2024,New Vehicle Purchase,J. Chen,Delinquent 30,1,0,Midwest
NRAF-2024-107205,Sarah Logan,Susanchester,AK,80235,(727) 106-7951,Retired,109000.00,41.2,814,Super Prime,No,Cascade Ford,Portland,OR,97201,2024,Honda,CR-V,SUV,New,37200.00,4390.00,0.00,2840.00,35650.00,4.88,72,572.16,1/16/2024,Lease Buyout,M. Alvarez,Delinquent 60,1,0,West
NRAF-2024-107206,Jeffery Johnson,East Jamesmouth,FM,75590,(100) 791-4566,Full-Time,55000.00,30.3,643,Nonprime,No,Motor City Honda,Detroit,MI,48201,2024,Subaru,Outback,SUV,New,30000.00,6460.00,0.00,2470.00,26010.00,9.51,63,526.06,7/24/2024,New Vehicle Purchase,H. Blackwood,Current,0,0,Midwest
NRAF-2024-107207,Danny Noble,Port Joshua,LA,01830,(811) 595-7672,Part-Time,69000.00,40.1,756,Prime,Yes,Motor City Honda,Detroit,MI,48201,2024,Nissan,Rogue,SUV,New,29100.00,0.00,0.00,2580.00,31680.00,8.49,72,563.06,11/13/2024,New Vehicle Purchase,B. Larsen,Current,0,0,Midwest
NRAF-2024-107208,Billy Taylor,North Ashleyberg,LA,37003,(987) 128-8496,Full-Time,69000.00,24.1,837,Super Prime,Yes,Golden Gate Honda,San Francisco,CA,94102,2018,Chevrolet,Silverado 1500,Truck,Used,33100.00,1760.00,0.00,2600.00,33940.00,6.2,60,659.32,12/14/2024,Private Party Purchase,J. Chen,Paid Off,0,0,West
NRAF-2024-107209,Theodore Krause,Port Aaron,TN,65452,(894) 649-1773,Full-Time,71000.00,41.1,662,Prime,No,Steel City Chevrolet,Pittsburgh,PA,15201,2020,Tesla,Model 3,Sedan,Used,32800.00,1880.00,0.00,2250.00,33170.00,6.06,72,550.66,12/21/2024,Used Vehicle Purchase,R. Thompson,Current,0,0,Northeast
NRAF-2024-107210,Sheryl Ramsey,South Jeffreyhaven,NH,91066,(432) 922-0145,Part-Time,62000.00,28.7,609,Nonprime,Yes,Heartland Auto Plaza,Kansas City,MO,64101,2022,Tesla,Model 3,Sedan,Used,26900.00,3180.00,0.00,1800.00,25520.00,10.23,72,475.74,1/23/2024,Used Vehicle Purchase,S. Patel,Current,0,0,Midwest
